State,AreaID,yearmo,LOB,MEMB_CNT,AVG_AGE,PCT_F,RiskScore,TOTAL_ALLOWED_PMPM,IP_Allowed_PMPM,OP_Allowed_PMPM,PROF_Allowed_PMPM,RX_Allowed_PMPM,Other_Allowed_PMPM,MED_ADMT_CNT,FOP_WO_ED_CNT,ED_ADMT_CNT,UC_ADMT_CNT,PCP_VIST_CNT,SPEC_VIST_CNT,ALG_TST_CNT,ALG_IMT_CNT,E_TOTPOP,AREA_SQMI,E_HU,E_HH,E_UNEMP,E_NOHSDP,E_UNINSUR,E_AGE65,E_AGE17,E_LIMENG,E_MINRTY,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ
CA,CA6,201707,CLF,380,76.06842105,0.589473684,1.135013158,"$2,673.26 ","$1,278.12 ",$447.99 ,$814.71 ,$132.44 ,$0.00 ,6,0,11,2,86,112,0,0,443738,2735.137621,156210,144962,13861,52042,46478,64775,99117,45552,244382,21169,6950,15410,8052,19863
CA,CA7,201707,CLF,1258,75.2027027,0.538950715,1.192513514,"$4,230.84 ","$2,025.51 ",$969.54 ,"$1,055.16 ",$180.63 ,$0.00 ,15,0,56,10,233,393,0,10,883053,8132.256436,295756,267913,39056,139584,77216,92005,257750,84735,576023,15490,21557,24792,18281,31126
CA,CA8,201707,CLF,307,75.2019544,0.570032573,1.070931596,"$2,702.23 ","$1,196.82 ",$572.08 ,$692.23 ,$241.10 ,$0.00 ,6,0,11,2,65,91,0,1,281455,3300.636162,121095,105317,6175,17123,20715,52758,50492,9045,86881,7329,9630,3482,4557,16435
CA,CA9,201707,CLF,381,75.95800525,0.56167979,1.099102362,"$1,835.97 ",$612.64 ,$532.52 ,$561.75 ,$129.06 ,$0.00 ,4,0,12,5,84,113,0,2,433212,3281.719108,141155,126052,10475,78816,46650,55515,114125,75432,301974,14534,6567,17221,5984,17741
CA,CA1,201708,CLF,55850,73.49853178,0.568433304,1.160290457,"$1,146.30 ",$325.32 ,$224.96 ,$534.01 ,$62.02 ,$0.00 ,516,30,1225,1005,12883,19367,95,248,3302833,4208.762531,1204884,1118980,106962,286008,279602,439595,726344,216965,1787453,255366,42081,75015,61486,89451
CA,CA10,201708,CLF,203,73.56157636,0.532019704,1.372261084,"$2,668.69 ","$1,111.21 ",$501.42 ,$914.97 ,$141.09 ,$0.00 ,2,0,6,0,66,65,0,0,460477,4824.376542,147791,136106,18321,81345,44779,50391,143528,61208,326860,6561,10023,13317,8274,5426
CA,CA11,201708,CLF,99,74.18181818,0.535353535,1.452373737,"$2,263.79 ",$530.98 ,$472.33 ,"$1,202.75 ",$57.73 ,$0.00 ,0,0,1,1,32,33,1,0,150075,1390.308446,45792,42735,4855,24270,10946,14567,40935,13829,101017,2919,1938,3483,2730,14912
CA,CA12,201708,CLF,1258,72.24403816,0.555643879,1.943252782,"$3,233.25 ",$880.97 ,$504.83 ,"$1,728.00 ",$119.46 ,$0.00 ,16,2,37,18,353,590,2,4,978130,5958.095977,328577,304624,41276,147389,92035,114438,279979,108140,686675,23756,12508,28262,25805,16750
CA,CA13,201708,CLF,453,73.50772627,0.514348786,1.399068433,"$4,372.03 ","$2,178.77 ",$809.05 ,"$1,070.04 ",$314.17 ,$0.00 ,6,1,14,0,98,137,0,5,342954,21389.49918,163854,119622,10594,41422,24903,67475,74845,21273,143965,5802,14241,5844,5879,17935
CA,CA14,201708,CLF,708,76.15677966,0.572033898,1.041346045,"$2,245.34 ",$605.18 ,$631.54 ,$811.52 ,$197.10 ,$0.00 ,7,0,19,0,142,211,1,10,2255381,3124.860076,789873,749021,60919,189668,113096,295103,502048,188257,1461149,154299,25948,59669,38303,48904
CA,CA15,201708,CLF,99,76.58585859,0.606060606,1.56289899,"$7,328.45 ","$4,743.47 ",$962.55 ,"$1,422.98 ",$199.45 ,$0.00 ,3,0,4,0,22,37,0,0,269075,1935.645521,84795,79606,14912,48433,23145,29320,80062,34066,193067,3236,5216,7611,5801,5926
CA,CA16,201708,CLF,1596,75.10087719,0.571428571,1.166030075,"$2,520.62 ",$756.85 ,$844.17 ,$775.66 ,$143.94 ,$0.00 ,23,1,38,12,408,464,0,8,4673221,2470.336258,1796567,1692047,128698,373438,232541,689629,936866,360315,2804353,396804,19220,110888,205390,80356
CA,CA17,201708,CLF,162,75.61728395,0.586419753,1.309185185,"$3,658.17 ",$406.98 ,"$2,319.23 ",$820.77 ,$111.19 ,$0.00 ,1,0,6,1,44,52,0,0,539301,1496.015066,181213,172682,26130,73664,35012,67770,146907,48530,309505,12059,7723,11489,11100,5269
CA,CA18,201708,CLF,346,74.7716763,0.592485549,1.105812139,"$2,126.84 ",$238.35 ,$850.54 ,$814.79 ,$223.16 ,$0.00 ,1,1,12,1,96,97,0,5,732212,1392.385418,241055,226727,28989,96905,53972,89461,201506,62038,494325,20238,8143,16525,14450,15994
CA,CA19,201708,CLF,3215,66.47807154,0.524416796,1.187049456,"$1,815.37 ",$590.19 ,$407.51 ,$507.46 ,$310.21 ,$0.00 ,41,2,143,35,764,798,7,15,2291738,5095.099057,896341,819372,75758,168734,134416,335498,532415,114749,1083594,101802,25772,34828,51388,38576
CA,CA2,201708,CLF,1507,71.06834771,0.505640345,1.252600531,"$1,852.60 ",$365.60 ,$375.09 ,$822.29 ,$289.62 ,$0.00 ,11,1,69,6,363,424,0,5,180216,4176.578436,57468,44057,10782,33928,15883,22446,51676,34263,160443,3448,6076,4616,3242,9708
CA,CA20,201708,CLF,145,73.02068966,0.531034483,1.05682069,"$2,723.04 ",$615.85 ,"$1,255.20 ",$775.53 ,$76.47 ,$0.00 ,0,0,3,2,36,45,0,1,438530,821.7515515,156896,149067,15346,36031,23696,64390,98813,20223,269660,13520,4468,7695,7541,10444
CA,CA21,201708,CLF,324,76.40432099,0.583333333,1.118299383,"$3,047.65 ","$1,227.34 ",$798.63 ,$901.87 ,$119.81 ,$0.00 ,4,0,7,1,74,81,0,2,641847,2324.181643,263188,238371,17271,57501,43401,116457,130712,38050,249451,23427,13544,12933,11677,12597
CA,CA22,201708,CLF,87,75.40229885,0.597701149,1.216011494,"$2,873.09 ",$0.00 ,"$2,106.60 ",$535.44 ,$231.05 ,$0.00 ,0,0,2,0,16,18,0,1,171365,1234.545845,62685,58539,6792,22175,14964,23303,45990,13426,84511,4555,4913,3992,3786,2411
CA,CA23,201708,CLF,411,74.62287105,0.540145985,1.023849148,"$1,982.90 ",$553.35 ,$752.50 ,$542.20 ,$134.85 ,$0.00 ,2,1,7,3,66,94,0,6,151906,9005.172163,84579,59685,4117,9269,9764,35175,25619,1701,28770,2723,7154,1011,2769,11716
CA,CA24,201708,CLF,324,74.16358025,0.50617284,1.092888889,"$3,298.06 ","$1,033.14 ","$1,403.98 ",$682.90 ,$178.04 ,$0.00 ,3,0,7,1,76,72,0,2,428006,8864.022501,193696,163983,16804,39396,35478,79271,91192,17615,138500,10651,26639,6204,11021,9809
CA,CA25,201708,CLF,740,73.9972973,0.539189189,1.040941892,"$1,813.74 ",$244.87 ,$726.23 ,$675.02 ,$167.63 ,$0.00 ,4,0,19,4,158,159,2,2,470990,24672.40534,218386,187277,15591,36021,38019,90963,98766,8104,114440,8163,28551,6986,13481,12724
CA,CA3,201708,CLF,3210,71.24080997,0.542990654,1.312400935,"$2,816.51 ","$1,334.66 ",$619.31 ,$740.29 ,$122.24 ,$0.00 ,48,2,111,53,764,1015,4,12,4518699,27266.44488,1549773,1348982,180356,553160,432652,561952,1186660,340581,3038969,129608,113905,106066,62893,91930
CA,CA4,201708,CLF,4644,74.55986219,0.569767442,1.261615418,"$2,477.59 ",$836.09 ,$597.07 ,$883.33 ,$161.09 ,$0.00 ,52,1,113,60,1075,1613,7,27,13262234,4850.972611,4615697,4338482,441609,1781058,1352330,1739765,2957709,1601964,9307146,1149887,86507,469799,343744,220875
CA,CA5,201708,CLF,1526,75.90825688,0.55242464,1.181209043,"$3,581.12 ","$1,335.94 ",$888.21 ,"$1,135.98 ",$221.00 ,$0.00 ,12,1,23,7,385,578,2,13,848112,1842.466511,287498,271226,25853,88185,78474,123435,199599,77382,459811,31090,10988,17892,11400,12601
CA,CA6,201708,CLF,380,76.12368421,0.589473684,1.135013158,"$3,076.07 ","$1,201.42 ",$547.70 ,"$1,072.36 ",$254.59 ,$0.00 ,3,0,5,1,122,126,0,0,443738,2735.137621,156210,144962,13861,52042,46478,64775,99117,45552,244382,21169,6950,15410,8052,19863
CA,CA7,201708,CLF,1258,75.28219396,0.538950715,1.192513514,"$3,519.63 ","$1,239.03 ","$1,048.27 ","$1,044.12 ",$188.21 ,$0.00 ,9,0,51,16,244,429,2,14,883053,8132.256436,295756,267913,39056,139584,77216,92005,257750,84735,576023,15490,21557,24792,18281,31126
CA,CA8,201708,CLF,307,75.26058632,0.570032573,1.070931596,"$1,476.79 ",$33.61 ,$589.07 ,$610.83 ,$243.28 ,$0.00 ,1,1,7,2,86,96,0,1,281455,3300.636162,121095,105317,6175,17123,20715,52758,50492,9045,86881,7329,9630,3482,4557,16435
CA,CA9,201708,CLF,381,76.03412074,0.56167979,1.099102362,"$2,333.14 ",$813.87 ,$661.44 ,$684.16 ,$173.66 ,$0.00 ,4,0,7,2,102,126,0,1,433212,3281.719108,141155,126052,10475,78816,46650,55515,114125,75432,301974,14534,6567,17221,5984,17741
CA,CA1,201709,CLF,55849,73.58249924,0.568425576,1.160299397,"$1,143.45 ",$360.33 ,$207.22 ,$516.96 ,$58.95 ,$0.00 ,558,34,1185,1118,11878,18073,79,242,3302833,4208.762531,1204884,1118980,106962,286008,279602,439595,726344,216965,1787453,255366,42081,75015,61486,89451
CA,CA10,201709,CLF,203,73.6453202,0.532019704,1.372261084,"$2,198.38 ",$785.76 ,$512.48 ,$739.86 ,$160.28 ,$0.00 ,4,0,6,1,56,68,0,0,460477,4824.376542,147791,136106,18321,81345,44779,50391,143528,61208,326860,6561,10023,13317,8274,5426
CA,CA11,201709,CLF,99,74.25252525,0.535353535,1.452373737,"$16,860.30 ","$13,975.51 ",$380.72 ,"$2,410.69 ",$93.38 ,$0.00 ,4,0,3,0,23,30,0,0,150075,1390.308446,45792,42735,4855,24270,10946,14567,40935,13829,101017,2919,1938,3483,2730,14912
CA,CA12,201709,CLF,1258,72.33386328,0.555643879,1.943252782,"$3,688.62 ","$1,439.67 ",$565.74 ,"$1,575.46 ",$107.75 ,$0.00 ,22,0,31,8,329,585,1,2,978130,5958.095977,328577,304624,41276,147389,92035,114438,279979,108140,686675,23756,12508,28262,25805,16750
CA,CA13,201709,CLF,453,73.6004415,0.514348786,1.399068433,"$3,016.67 ","$1,307.82 ",$717.50 ,$845.16 ,$146.19 ,$0.00 ,2,0,13,2,98,136,0,5,342954,21389.49918,163854,119622,10594,41422,24903,67475,74845,21273,143965,5802,14241,5844,5879,17935
CA,CA14,201709,CLF,708,76.24293785,0.572033898,1.041346045,"$3,166.72 ","$1,562.37 ",$572.59 ,$820.46 ,$211.30 ,$0.00 ,8,0,14,4,135,212,3,7,2255381,3124.860076,789873,749021,60919,189668,113096,295103,502048,188257,1461149,154299,25948,59669,38303,48904
CA,CA15,201709,CLF,99,76.66666667,0.606060606,1.56289899,"$2,824.57 ",$554.67 ,"$1,185.12 ",$826.23 ,$258.55 ,$0.00 ,2,1,1,3,25,31,0,0,269075,1935.645521,84795,79606,14912,48433,23145,29320,80062,34066,193067,3236,5216,7611,5801,5926
CA,CA16,201709,CLF,1596,75.18295739,0.571428571,1.166030075,"$2,878.93 ","$1,224.72 ",$651.96 ,$840.04 ,$162.21 ,$0.00 ,22,0,39,15,373,437,1,6,4673221,2470.336258,1796567,1692047,128698,373438,232541,689629,936866,360315,2804353,396804,19220,110888,205390,80356
CA,CA17,201709,CLF,162,75.69135803,0.586419753,1.309185185,"$3,632.77 ",$677.58 ,"$1,495.87 ","$1,218.08 ",$241.24 ,$0.00 ,2,0,5,0,50,37,0,0,539301,1496.015066,181213,172682,26130,73664,35012,67770,146907,48530,309505,12059,7723,11489,11100,5269
CA,CA18,201709,CLF,346,74.8583815,0.592485549,1.105812139,"$2,156.39 ",$358.90 ,"$1,014.61 ",$614.16 ,$168.72 ,$0.00 ,1,0,10,0,103,81,1,6,732212,1392.385418,241055,226727,28989,96905,53972,89461,201506,62038,494325,20238,8143,16525,14450,15994
CA,CA19,201709,CLF,3216,66.5659204,0.524253731,1.187208644,"$1,638.10 ",$461.38 ,$367.44 ,$493.27 ,$316.01 ,$0.00 ,35,1,106,38,696,746,2,16,2291738,5095.099057,896341,819372,75758,168734,134416,335498,532415,114749,1083594,101802,25772,34828,51388,38576
CA,CA2,201709,CLF,1507,71.14996682,0.505640345,1.252600531,"$1,549.97 ",$539.28 ,$257.12 ,$502.45 ,$251.13 ,$0.00 ,17,1,71,0,339,393,0,5,180216,4176.578436,57468,44057,10782,33928,15883,22446,51676,34263,160443,3448,6076,4616,3242,9708
CA,CA20,201709,CLF,145,73.13793103,0.531034483,1.05682069,"$4,709.18 ",$0.00 ,"$3,962.94 ",$680.73 ,$65.51 ,$0.00 ,0,0,4,3,33,42,0,1,438530,821.7515515,156896,149067,15346,36031,23696,64390,98813,20223,269660,13520,4468,7695,7541,10444
CA,CA21,201709,CLF,324,76.47530864,0.583333333,1.118299383,"$2,827.62 ","$1,425.71 ",$495.88 ,$797.27 ,$108.77 ,$0.00 ,4,0,6,6,77,83,0,1,641847,2324.181643,263188,238371,17271,57501,43401,116457,130712,38050,249451,23427,13544,12933,11677,12597
CA,CA22,201709,CLF,87,75.52873563,0.597701149,1.216011494,"$4,027.72 ",$608.03 ,"$2,468.91 ",$748.81 ,$201.96 ,$0.00 ,0,0,5,0,23,19,0,1,171365,1234.545845,62685,58539,6792,22175,14964,23303,45990,13426,84511,4555,4913,3992,3786,2411
CA,CA23,201709,CLF,411,74.71046229,0.540145985,1.023849148,"$2,030.70 ",$493.03 ,$832.49 ,$552.65 ,$152.52 ,$0.00 ,3,0,10,2,72,81,0,4,151906,9005.172163,84579,59685,4117,9269,9764,35175,25619,1701,28770,2723,7154,1011,2769,11716
CA,CA24,201709,CLF,324,74.23765432,0.50617284,1.092888889,"$2,601.46 ",$806.18 ,"$1,078.04 ",$566.54 ,$150.70 ,$0.00 ,3,0,10,2,51,68,1,2,428006,8864.022501,193696,163983,16804,39396,35478,79271,91192,17615,138500,10651,26639,6204,11021,9809
CA,CA25,201709,CLF,740,74.07837838,0.539189189,1.040941892,"$2,129.66 ",$539.92 ,$807.68 ,$618.08 ,$163.97 ,$0.00 ,6,1,20,4,138,136,1,2,470990,24672.40534,218386,187277,15591,36021,38019,90963,98766,8104,114440,8163,28551,6986,13481,12724
CA,CA3,201709,CLF,3210,71.32866044,0.542990654,1.312400935,"$2,019.69 ",$724.35 ,$558.99 ,$637.46 ,$98.89 ,$0.00 ,44,1,97,53,705,997,4,12,4518699,27266.44488,1549773,1348982,180356,553160,432652,561952,1186660,340581,3038969,129608,113905,106066,62893,91930
CA,CA4,201709,CLF,4644,74.64276486,0.569767442,1.261615418,"$2,245.47 ",$767.50 ,$528.78 ,$801.16 ,$148.04 ,$0.00 ,50,0,119,63,1030,1466,7,24,13262234,4850.972611,4615697,4338482,441609,1781058,1352330,1739765,2957709,1601964,9307146,1149887,86507,469799,343744,220875
CA,CA5,201709,CLF,1526,75.98754915,0.55242464,1.181209043,"$3,098.90 ","$1,067.50 ",$861.58 ,$970.24 ,$199.58 ,$0.00 ,21,0,32,11,376,575,0,13,848112,1842.466511,287498,271226,25853,88185,78474,123435,199599,77382,459811,31090,10988,17892,11400,12601
CA,CA6,201709,CLF,380,76.19736842,0.589473684,1.135013158,"$2,410.77 ","$1,090.05 ",$457.52 ,$740.70 ,$122.50 ,$0.00 ,1,0,9,5,99,122,2,0,443738,2735.137621,156210,144962,13861,52042,46478,64775,99117,45552,244382,21169,6950,15410,8052,19863
CA,CA7,201709,CLF,1258,75.35691574,0.538950715,1.192513514,"$3,033.77 ","$1,026.42 ",$923.12 ,$905.63 ,$178.60 ,$0.00 ,14,0,41,8,242,382,0,14,883053,8132.256436,295756,267913,39056,139584,77216,92005,257750,84735,576023,15490,21557,24792,18281,31126
CA,CA8,201709,CLF,307,75.3257329,0.570032573,1.070931596,"$1,978.31 ",$379.57 ,$665.77 ,$705.68 ,$227.28 ,$0.00 ,1,0,8,0,74,86,1,0,281455,3300.636162,121095,105317,6175,17123,20715,52758,50492,9045,86881,7329,9630,3482,4557,16435
CA,CA9,201709,CLF,381,76.11023622,0.56167979,1.099102362,"$2,413.95 ","$1,196.52 ",$464.63 ,$608.83 ,$143.97 ,$0.00 ,6,0,12,4,89,112,0,2,433212,3281.719108,141155,126052,10475,78816,46650,55515,114125,75432,301974,14534,6567,17221,5984,17741
CA,CA1,201710,CLF,55839,73.66600405,0.568491556,1.160400992,"$1,302.20 ",$435.99 ,$227.45 ,$575.72 ,$63.04 ,$0.00 ,598,30,1226,1150,12854,18899,81,240,3302833,4208.762531,1204884,1118980,106962,286008,279602,439595,726344,216965,1787453,255366,42081,75015,61486,89451
CA,CA10,201710,CLF,203,73.70935961,0.532019704,1.372261084,"$2,260.43 ",$976.39 ,$451.81 ,$699.14 ,$133.09 ,$0.00 ,4,0,3,3,70,71,0,0,460477,4824.376542,147791,136106,18321,81345,44779,50391,143528,61208,326860,6561,10023,13317,8274,5426
CA,CA11,201710,CLF,99,74.34343434,0.535353535,1.452373737,"$3,579.96 ","$2,118.08 ",$327.17 ,"$1,038.47 ",$96.24 ,$0.00 ,3,0,5,0,33,33,0,0,150075,1390.308446,45792,42735,4855,24270,10946,14567,40935,13829,101017,2919,1938,3483,2730,14912
CA,CA12,201710,CLF,1256,72.44665605,0.555732484,1.944952229,"$3,443.04 ","$1,031.20 ",$469.17 ,"$1,843.75 ",$98.92 ,$0.00 ,24,1,29,14,360,582,2,3,978130,5958.095977,328577,304624,41276,147389,92035,114438,279979,108140,686675,23756,12508,28262,25805,16750
CA,CA13,201710,CLF,453,73.68432671,0.514348786,1.399068433,"$3,067.09 ","$1,127.29 ",$744.54 ,"$1,063.94 ",$131.31 ,$0.00 ,12,0,12,2,98,146,0,5,342954,21389.49918,163854,119622,10594,41422,24903,67475,74845,21273,143965,5802,14241,5844,5879,17935
CA,CA14,201710,CLF,708,76.33050848,0.572033898,1.041346045,"$2,348.30 ",$902.26 ,$504.39 ,$753.97 ,$187.68 ,$0.00 ,6,0,14,1,179,221,1,9,2255381,3124.860076,789873,749021,60919,189668,113096,295103,502048,188257,1461149,154299,25948,59669,38303,48904
CA,CA15,201710,CLF,99,76.75757576,0.606060606,1.56289899,"$4,182.82 ","$2,093.90 ",$798.85 ,"$1,068.22 ",$221.84 ,$0.00 ,4,0,1,2,23,35,0,0,269075,1935.645521,84795,79606,14912,48433,23145,29320,80062,34066,193067,3236,5216,7611,5801,5926
CA,CA16,201710,CLF,1596,75.26566416,0.571428571,1.166030075,"$3,164.33 ","$1,314.11 ",$832.17 ,$876.26 ,$141.79 ,$0.00 ,15,0,40,15,391,444,2,8,4673221,2470.336258,1796567,1692047,128698,373438,232541,689629,936866,360315,2804353,396804,19220,110888,205390,80356
CA,CA17,201710,CLF,162,75.7654321,0.586419753,1.309185185,"$5,072.63 ","$2,779.44 ","$1,284.01 ",$891.15 ,$118.03 ,$0.00 ,5,0,3,0,52,34,0,0,539301,1496.015066,181213,172682,26130,73664,35012,67770,146907,48530,309505,12059,7723,11489,11100,5269
CA,CA18,201710,CLF,346,74.94508671,0.592485549,1.105812139,"$3,846.06 ","$1,709.03 ",$974.08 ,$978.28 ,$184.67 ,$0.00 ,5,0,11,2,120,94,1,5,732212,1392.385418,241055,226727,28989,96905,53972,89461,201506,62038,494325,20238,8143,16525,14450,15994
CA,CA19,201710,CLF,3216,66.6511194,0.524253731,1.187208644,"$2,713.88 ","$1,250.65 ",$512.79 ,$617.45 ,$332.98 ,$0.00 ,57,1,156,39,756,817,2,14,2291738,5095.099057,896341,819372,75758,168734,134416,335498,532415,114749,1083594,101802,25772,34828,51388,38576
CA,CA2,201710,CLF,1507,71.23025879,0.505640345,1.252600531,"$1,512.17 ",$253.41 ,$359.65 ,$613.77 ,$285.34 ,$0.00 ,18,0,53,1,308,403,1,5,180216,4176.578436,57468,44057,10782,33928,15883,22446,51676,34263,160443,3448,6076,4616,3242,9708
CA,CA20,201710,CLF,145,73.2137931,0.531034483,1.05682069,"$2,265.79 ",$482.59 ,$958.13 ,$734.26 ,$90.80 ,$0.00 ,2,0,4,1,30,42,0,1,438530,821.7515515,156896,149067,15346,36031,23696,64390,98813,20223,269660,13520,4468,7695,7541,10444
CA,CA21,201710,CLF,323,76.6006192,0.585139319,1.119804954,"$3,326.95 ","$1,553.76 ",$932.03 ,$726.59 ,$114.57 ,$0.00 ,4,0,12,3,71,75,1,2,641847,2324.181643,263188,238371,17271,57501,43401,116457,130712,38050,249451,23427,13544,12933,11677,12597
CA,CA22,201710,CLF,87,75.62068966,0.597701149,1.216011494,"$5,830.09 ","$3,426.05 ","$1,320.83 ",$852.20 ,$231.00 ,$0.00 ,3,0,4,0,20,17,0,1,171365,1234.545845,62685,58539,6792,22175,14964,23303,45990,13426,84511,4555,4913,3992,3786,2411
CA,CA23,201710,CLF,411,74.81265207,0.540145985,1.023849148,"$2,978.58 ","$1,398.17 ",$763.09 ,$680.51 ,$136.80 ,$0.00 ,6,0,20,2,76,97,0,4,151906,9005.172163,84579,59685,4117,9269,9764,35175,25619,1701,28770,2723,7154,1011,2769,11716
CA,CA24,201710,CLF,324,74.32407407,0.50617284,1.092888889,"$3,153.21 ",$693.36 ,"$1,597.32 ",$734.36 ,$128.17 ,$0.00 ,5,0,11,1,77,72,1,2,428006,8864.022501,193696,163983,16804,39396,35478,79271,91192,17615,138500,10651,26639,6204,11021,9809
CA,CA25,201710,CLF,740,74.17162162,0.539189189,1.040941892,"$2,530.42 ",$864.22 ,$838.36 ,$648.49 ,$179.35 ,$0.00 ,5,0,15,2,167,152,1,2,470990,24672.40534,218386,187277,15591,36021,38019,90963,98766,8104,114440,8163,28551,6986,13481,12724
CA,CA3,201710,CLF,3209,71.42817077,0.542848239,1.312475849,"$2,531.67 ","$1,119.96 ",$565.61 ,$738.89 ,$107.21 ,$0.00 ,48,0,122,54,742,1007,4,15,4518699,27266.44488,1549773,1348982,180356,553160,432652,561952,1186660,340581,3038969,129608,113905,106066,62893,91930
CA,CA4,201710,CLF,4644,74.72372954,0.569767442,1.261615418,"$3,106.34 ","$1,320.80 ",$618.64 ,"$1,008.47 ",$158.43 ,$0.00 ,69,2,116,57,1087,1585,9,30,13262234,4850.972611,4615697,4338482,441609,1781058,1352330,1739765,2957709,1601964,9307146,1149887,86507,469799,343744,220875
CA,CA5,201710,CLF,1526,76.07601573,0.55242464,1.181209043,"$4,040.98 ","$1,661.29 ",$913.54 ,"$1,246.16 ",$219.99 ,$0.00 ,18,0,33,8,409,559,0,14,848112,1842.466511,287498,271226,25853,88185,78474,123435,199599,77382,459811,31090,10988,17892,11400,12601
CA,CA6,201710,CLF,380,76.27368421,0.589473684,1.135013158,"$4,569.18 ","$2,045.05 ","$1,101.27 ","$1,236.08 ",$186.78 ,$0.00 ,4,1,14,3,90,104,0,0,443738,2735.137621,156210,144962,13861,52042,46478,64775,99117,45552,244382,21169,6950,15410,8052,19863
CA,CA7,201710,CLF,1258,75.45945946,0.538950715,1.192513514,"$4,432.93 ","$1,716.60 ","$1,190.22 ","$1,333.91 ",$192.20 ,$0.00 ,16,2,54,6,278,433,1,15,883053,8132.256436,295756,267913,39056,139584,77216,92005,257750,84735,576023,15490,21557,24792,18281,31126
CA,CA8,201710,CLF,307,75.41368078,0.570032573,1.070931596,"$1,981.49 ",$41.07 ,$559.20 ,"$1,204.27 ",$176.95 ,$0.00 ,0,0,9,11,86,104,0,1,281455,3300.636162,121095,105317,6175,17123,20715,52758,50492,9045,86881,7329,9630,3482,4557,16435
CA,CA9,201710,CLF,381,76.18372703,0.56167979,1.099102362,"$3,151.55 ","$1,632.71 ",$560.98 ,$786.99 ,$170.87 ,$0.00 ,3,1,4,4,102,106,1,2,433212,3281.719108,141155,126052,10475,78816,46650,55515,114125,75432,301974,14534,6567,17221,5984,17741
CA,CA1,201711,CLF,55742,73.73456281,0.568655592,1.15662565,"$1,199.06 ",$410.61 ,$199.85 ,$528.68 ,$59.93 ,$0.00 ,614,35,1216,1163,12045,17988,75,239,3302833,4208.762531,1204884,1118980,106962,286008,279602,439595,726344,216965,1787453,255366,42081,75015,61486,89451
CA,CA10,201711,CLF,202,73.73267327,0.534653465,1.372638614,"$2,042.41 ",$504.44 ,$604.11 ,$762.49 ,$171.37 ,$0.00 ,0,0,5,2,56,62,1,0,460477,4824.376542,147791,136106,18321,81345,44779,50391,143528,61208,326860,6561,10023,13317,8274,5426
CA,CA11,201711,CLF,99,74.43434343,0.535353535,1.452373737,"$1,631.11 ",$0.00 ,$624.04 ,$914.61 ,$92.46 ,$0.00 ,0,0,4,0,31,39,0,0,150075,1390.308446,45792,42735,4855,24270,10946,14567,40935,13829,101017,2919,1938,3483,2730,14912
CA,CA12,201711,CLF,1255,72.52191235,0.556175299,1.945640638,"$2,655.01 ",$521.14 ,$413.25 ,"$1,622.70 ",$97.92 ,$0.00 ,17,0,45,12,339,570,2,4,978130,5958.095977,328577,304624,41276,147389,92035,114438,279979,108140,686675,23756,12508,28262,25805,16750
CA,CA13,201711,CLF,452,73.73230089,0.515486726,1.398924779,"$3,080.37 ","$1,079.12 ",$831.82 ,"$1,011.11 ",$158.32 ,$0.00 ,2,0,12,1,108,132,1,5,342954,21389.49918,163854,119622,10594,41422,24903,67475,74845,21273,143965,5802,14241,5844,5879,17935
CA,CA14,201711,CLF,708,76.3940678,0.572033898,1.041346045,"$2,659.68 ","$1,142.04 ",$334.70 ,$975.15 ,$207.78 ,$0.00 ,9,0,6,4,145,207,3,8,2255381,3124.860076,789873,749021,60919,189668,113096,295103,502048,188257,1461149,154299,25948,59669,38303,48904
CA,CA15,201711,CLF,99,76.80808081,0.606060606,1.56289899,"$6,255.38 ","$3,117.04 ","$1,303.48 ","$1,414.54 ",$420.32 ,$0.00 ,4,0,1,1,24,37,0,0,269075,1935.645521,84795,79606,14912,48433,23145,29320,80062,34066,193067,3236,5216,7611,5801,5926
CA,CA16,201711,CLF,1591,75.31363922,0.571338781,1.156722816,"$2,823.33 ","$1,066.93 ",$875.00 ,$736.51 ,$144.88 ,$0.00 ,19,2,37,14,369,445,2,8,4673221,2470.336258,1796567,1692047,128698,373438,232541,689629,936866,360315,2804353,396804,19220,110888,205390,80356
CA,CA17,201711,CLF,161,75.86335404,0.590062112,1.282795031,"$5,683.20 ","$3,481.38 ","$1,092.82 ",$993.86 ,$115.14 ,$0.00 ,5,0,6,0,40,43,0,0,539301,1496.015066,181213,172682,26130,73664,35012,67770,146907,48530,309505,12059,7723,11489,11100,5269
CA,CA18,201711,CLF,346,75.03179191,0.592485549,1.105812139,"$4,286.83 ","$2,484.13 ",$829.60 ,$722.63 ,$250.47 ,$0.00 ,5,0,7,0,103,87,1,6,732212,1392.385418,241055,226727,28989,96905,53972,89461,201506,62038,494325,20238,8143,16525,14450,15994
CA,CA19,201711,CLF,3096,66.84334625,0.524547804,1.184687339,"$2,022.54 ",$719.16 ,$430.46 ,$556.56 ,$316.36 ,$0.00 ,44,1,127,26,623,701,2,15,2291738,5095.099057,896341,819372,75758,168734,134416,335498,532415,114749,1083594,101802,25772,34828,51388,38576
CA,CA2,201711,CLF,1490,71.31946309,0.508053691,1.240073154,"$1,932.19 ",$839.62 ,$263.08 ,$560.52 ,$268.98 ,$0.00 ,22,0,77,0,216,480,0,6,180216,4176.578436,57468,44057,10782,33928,15883,22446,51676,34263,160443,3448,6076,4616,3242,9708
